temperature,altitude,pressure,zone_class
32.54,201.3,995.0,Hot_Dry
29.4,174.8,995.0,Hot_Dry
24.44,405.3,964.0,Cool_Humid
40.0,43.8,1010.52,Unstable
37.84,417.4,967.48,Unstable
22.18,690.4,945.0,Cool_Humid
21.65,563.1,949.84,Cool_Humid
31.11,897.1,921.42,Unstable
25.06,244.3,985.89,Cool_Humid
31.89,188.3,999.58,Hot_Dry
28.15,204.2,995.0,Hot_Dry
31.49,177.7,995.0,Hot_Dry
31.55,130.6,1002.59,Hot_Dry
15.0,733.8,936.0,Unstable
32.43,11.0,1014.55,Hot_Dry
15.0,219.9,968.66,Unstable
26.0,333.4,975.71,Cool_Humid
19.38,907.3,905.35,Unstable
39.31,276.4,984.61,Unstable
35.0,179.4,996.82,Hot_Dry
21.77,627.9,945.0,Cool_Humid
22.94,632.4,945.0,Cool_Humid
33.07,779.6,921.28,Unstable
15.7,90.3,1000.19,Unstable
31.48,495.3,948.8,Unstable
34.03,250.5,995.99,Unstable
38.01,852.4,910.74,Unstable
32.89,197.2,996.68,Hot_Dry
22.59,557.9,948.5,Cool_Humid
22.51,591.2,945.0,Cool_Humid
21.88,590.6,946.29,Cool_Humid
28.16,213.9,995.0,Hot_Dry
22.55,391.5,965.51,Cool_Humid
22.23,402.5,965.57,Cool_Humid
32.29,245.2,995.0,Hot_Dry
30.64,99.9,1005.04,Hot_Dry
22.83,800.0,945.0,Cool_Humid
20.0,678.1,945.0,Cool_Humid
22.75,426.8,963.08,Cool_Humid
30.8,131.1,998.51,Hot_Dry
33.0,211.2,995.0,Hot_Dry
20.06,342.5,966.41,Unstable
32.35,212.4,995.0,Hot_Dry
31.06,53.4,1009.79,Hot_Dry
20.3,800.0,945.0,Cool_Humid
28.56,299.6,1008.69,Unstable
40.0,430.9,967.62,Unstable
21.3,482.7,953.65,Cool_Humid
26.0,336.3,974.75,Cool_Humid
40.0,645.3,944.38,Unstable
20.07,30.0,1012.37,Unstable
31.96,556.3,926.13,Unstable
29.22,109.3,1004.27,Hot_Dry
28.89,115.6,1003.86,Hot_Dry
23.42,492.7,959.02,Cool_Humid
24.85,530.0,952.81,Cool_Humid
31.6,856.9,909.24,Unstable
30.39,990.0,900.0,Unstable
29.08,211.3,995.0,Hot_Dry
31.6,197.8,996.7,Hot_Dry
20.0,800.0,945.0,Cool_Humid
24.6,396.5,965.77,Cool_Humid
24.02,572.0,945.0,Cool_Humid
30.72,229.5,995.0,Hot_Dry
15.59,452.9,953.01,Unstable
32.65,94.0,1004.72,Hot_Dry
31.14,300.0,995.0,Hot_Dry
29.33,42.4,1012.78,Hot_Dry
28.95,630.5,929.64,Unstable
30.73,207.8,995.0,Hot_Dry
32.44,116.6,1003.79,Hot_Dry
23.42,951.1,905.13,Unstable
31.22,212.2,995.0,Hot_Dry
25.76,613.8,953.41,Unstable
30.7,78.3,1003.56,Hot_Dry
35.0,83.4,1004.43,Hot_Dry
37.78,692.2,936.8,Unstable
24.93,258.9,986.59,Cool_Humid
24.2,474.5,957.17,Cool_Humid
30.7,198.7,995.0,Hot_Dry
33.0,0.0,1018.49,Hot_Dry
28.11,128.9,1000.7,Hot_Dry
31.26,144.6,1002.21,Hot_Dry
20.29,673.4,945.0,Cool_Humid
34.52,153.3,999.91,Hot_Dry
21.86,332.9,972.02,Cool_Humid
29.21,151.8,1001.29,Hot_Dry
22.22,494.4,953.19,Cool_Humid
22.24,559.6,947.25,Cool_Humid
30.11,245.0,995.0,Hot_Dry
31.95,405.0,951.65,Unstable
30.35,300.0,995.0,Hot_Dry
34.35,37.5,1010.47,Hot_Dry
25.79,674.1,948.35,Unstable
38.39,581.9,935.27,Unstable
29.98,174.6,1009.26,Unstable
30.02,121.5,1004.24,Hot_Dry
20.0,800.0,945.0,Cool_Humid
31.1,294.9,995.0,Hot_Dry
20.0,449.7,961.87,Cool_Humid
31.15,124.1,995.91,Hot_Dry
28.14,215.5,995.0,Hot_Dry
23.71,263.4,967.73,Unstable
23.72,373.1,971.86,Unstable
30.45,252.6,995.0,Hot_Dry
36.81,102.5,1011.93,Unstable
30.38,136.5,1001.67,Hot_Dry
20.73,657.2,945.0,Cool_Humid
30.77,233.5,995.0,Hot_Dry
34.34,104.9,1006.31,Hot_Dry
33.42,160.0,999.68,Hot_Dry
15.0,606.2,942.27,Unstable
31.77,529.4,950.64,Unstable
30.46,189.0,995.0,Hot_Dry
25.24,477.2,955.44,Cool_Humid
40.0,916.3,907.4,Unstable
29.21,217.7,995.0,Hot_Dry
23.64,364.2,955.88,Unstable
33.68,160.7,996.79,Hot_Dry
21.24,610.3,945.0,Cool_Humid
28.65,123.1,1004.28,Hot_Dry
20.0,749.8,945.0,Cool_Humid
32.74,226.7,995.0,Hot_Dry
21.42,596.8,945.0,Cool_Humid
20.0,690.0,945.0,Cool_Humid
26.0,347.3,970.31,Cool_Humid
28.37,675.9,948.07,Unstable
23.03,200.0,985.12,Cool_Humid
29.25,233.8,984.44,Unstable
24.59,221.1,987.82,Cool_Humid
33.31,842.9,915.53,Unstable
34.08,122.9,1002.49,Hot_Dry
34.53,66.0,1007.52,Hot_Dry
23.22,527.3,949.04,Cool_Humid
30.98,136.8,999.39,Hot_Dry
20.73,570.2,947.18,Cool_Humid
30.55,150.8,999.61,Hot_Dry
35.0,286.6,995.0,Hot_Dry
32.54,61.4,1008.88,Hot_Dry
15.0,915.1,900.0,Unstable
23.93,331.1,964.61,Unstable
29.19,182.1,999.37,Hot_Dry
31.33,143.9,996.68,Hot_Dry
28.42,120.4,1002.38,Hot_Dry
28.71,150.4,1000.4,Hot_Dry
19.19,979.4,900.0,Unstable
25.21,468.0,958.59,Cool_Humid
31.3,229.4,995.0,Hot_Dry
33.89,98.7,1004.28,Hot_Dry
29.95,210.4,995.0,Hot_Dry
31.17,205.9,995.0,Hot_Dry
21.08,562.4,947.09,Cool_Humid
22.63,332.4,975.9,Cool_Humid
21.05,588.3,944.3,Unstable
25.9,411.5,964.84,Cool_Humid
32.75,137.8,1000.31,Hot_Dry
38.62,10.2,1031.04,Unstable
23.19,463.4,961.2,Cool_Humid
21.4,591.2,947.32,Cool_Humid
39.83,252.7,973.24,Unstable
15.56,555.6,937.94,Unstable
31.38,297.5,995.0,Hot_Dry
37.12,959.7,900.0,Unstable
40.0,652.3,954.16,Unstable
28.77,214.9,995.0,Hot_Dry
30.11,231.3,995.0,Hot_Dry
23.65,390.4,967.22,Cool_Humid
20.66,542.1,949.39,Cool_Humid
34.89,687.4,941.99,Unstable
30.86,304.3,999.91,Unstable
31.41,554.8,943.64,Unstable
31.56,211.6,995.0,Hot_Dry
23.43,704.0,945.0,Cool_Humid
24.85,88.4,1019.78,Unstable
31.53,9.0,1017.48,Unstable
27.57,877.9,908.76,Unstable
28.93,246.3,995.0,Hot_Dry
20.01,264.0,977.84,Unstable
15.0,646.7,962.4,Unstable
22.83,539.6,951.58,Cool_Humid
21.22,407.4,962.82,Cool_Humid
34.37,200.6,995.0,Hot_Dry
35.0,113.7,1006.3,Hot_Dry
20.44,512.6,953.4,Cool_Humid
35.0,88.6,1003.29,Hot_Dry
22.97,532.8,949.44,Cool_Humid
35.68,385.3,945.24,Unstable
23.58,723.1,949.12,Unstable
40.0,595.7,946.63,Unstable
20.9,415.6,966.17,Cool_Humid
24.64,326.6,974.08,Cool_Humid
32.11,232.6,995.0,Hot_Dry
30.8,135.2,996.52,Hot_Dry
23.61,565.6,948.22,Cool_Humid
30.91,73.9,1009.9,Hot_Dry
29.79,132.3,1000.04,Unstable
30.52,870.2,900.55,Unstable
22.17,607.8,945.0,Cool_Humid
36.72,272.6,994.34,Unstable
21.26,273.7,984.28,Cool_Humid
29.2,580.6,961.7,Unstable
33.13,208.2,995.0,Hot_Dry
34.08,785.9,912.26,Unstable
18.62,531.3,944.35,Unstable
31.76,409.6,967.44,Unstable
32.06,115.7,1001.42,Hot_Dry
16.68,338.7,966.84,Unstable
37.58,964.3,900.0,Unstable
23.68,931.1,900.0,Unstable
26.2,181.4,1010.62,Unstable
29.45,44.8,1008.07,Hot_Dry
35.0,218.7,995.0,Hot_Dry
29.65,505.2,939.22,Unstable
33.18,175.1,995.0,Hot_Dry
34.57,70.8,1010.4,Hot_Dry
33.01,219.1,995.0,Hot_Dry
23.18,408.2,961.86,Cool_Humid
23.24,219.5,987.54,Cool_Humid
34.2,209.2,995.0,Hot_Dry
21.32,355.6,978.4,Unstable
40.0,900.6,909.32,Unstable
22.29,540.3,952.45,Cool_Humid
28.37,104.4,998.33,Hot_Dry
20.78,580.5,947.56,Cool_Humid
35.33,178.7,997.42,Unstable
23.24,386.9,967.44,Cool_Humid
35.87,602.4,931.82,Unstable
29.62,118.6,1007.38,Hot_Dry
30.4,120.4,999.7,Hot_Dry
30.08,260.2,980.98,Unstable
19.49,390.5,949.06,Unstable
31.42,300.4,978.22,Unstable
31.51,488.8,956.11,Unstable
30.72,112.1,1000.73,Hot_Dry
20.0,664.6,945.0,Cool_Humid
25.81,293.7,976.6,Cool_Humid
39.83,235.9,933.69,Unstable
23.23,541.6,949.59,Cool_Humid
22.09,200.0,989.16,Cool_Humid
15.0,50.2,999.28,Unstable
32.46,761.5,920.44,Unstable
17.4,289.6,1003.22,Unstable
21.94,438.0,964.66,Cool_Humid
31.32,92.6,1002.17,Hot_Dry
25.62,755.4,945.0,Cool_Humid
22.96,369.1,970.25,Cool_Humid
32.19,123.1,1002.39,Hot_Dry
30.69,157.6,996.51,Hot_Dry
23.72,234.3,981.76,Cool_Humid
33.58,199.5,993.84,Unstable
36.56,277.3,978.22,Unstable
29.02,281.7,995.0,Hot_Dry
19.51,474.7,977.13,Unstable
20.0,362.2,968.08,Cool_Humid
30.42,135.1,996.21,Hot_Dry
23.39,397.8,968.36,Cool_Humid
22.33,800.0,945.0,Cool_Humid
20.99,479.5,956.08,Cool_Humid
25.31,571.1,945.0,Cool_Humid
20.9,465.3,961.54,Cool_Humid
15.0,16.2,1027.69,Unstable
40.0,34.9,1050.0,Unstable
32.71,140.0,1001.7,Hot_Dry
34.72,958.6,900.0,Unstable
22.9,434.6,961.17,Cool_Humid
31.6,86.8,1005.22,Hot_Dry
34.86,235.0,985.19,Unstable
31.83,80.8,1003.28,Hot_Dry
29.7,345.6,969.76,Unstable
23.2,395.3,966.76,Cool_Humid
20.38,536.2,951.25,Cool_Humid
25.66,242.7,987.8,Cool_Humid
24.9,275.9,983.4,Cool_Humid
23.9,200.0,990.11,Cool_Humid
34.65,219.7,995.0,Hot_Dry
31.17,89.7,1008.74,Hot_Dry
33.66,46.4,1011.84,Hot_Dry
15.0,111.7,995.33,Unstable
29.79,188.1,995.0,Hot_Dry
22.83,375.2,967.81,Cool_Humid
31.84,112.1,1012.21,Unstable
24.56,648.2,945.0,Cool_Humid
32.33,243.6,995.0,Hot_Dry
33.21,197.7,995.0,Hot_Dry
20.33,546.2,950.25,Cool_Humid
29.39,212.7,995.0,Hot_Dry
24.62,131.4,1013.51,Unstable
32.33,59.5,1007.01,Hot_Dry
18.06,683.3,927.95,Unstable
31.81,224.6,995.0,Hot_Dry
29.11,121.7,998.24,Hot_Dry
25.86,502.3,929.58,Unstable
34.17,178.3,996.01,Hot_Dry
18.74,287.4,989.48,Unstable
24.51,645.2,945.0,Cool_Humid
23.97,571.5,949.3,Cool_Humid
24.85,200.0,986.0,Cool_Humid
20.64,391.8,977.17,Unstable
32.23,73.3,1010.28,Hot_Dry
23.16,759.5,945.0,Cool_Humid
23.15,426.3,964.21,Cool_Humid
27.88,921.5,900.0,Unstable
21.36,854.6,939.78,Unstable
39.17,461.0,957.87,Unstable
33.37,194.2,995.0,Hot_Dry
24.18,411.3,963.94,Cool_Humid
31.78,166.5,995.0,Hot_Dry
25.95,867.6,932.31,Unstable
29.96,150.1,999.93,Hot_Dry
20.0,418.4,961.99,Cool_Humid
20.1,361.0,970.33,Cool_Humid
25.5,512.2,954.95,Cool_Humid
15.59,440.8,933.12,Unstable
22.52,405.9,965.14,Cool_Humid
20.38,42.4,1019.05,Unstable
32.73,898.3,917.71,Unstable
26.91,693.3,949.05,Unstable
31.34,25.6,1009.44,Hot_Dry
34.44,96.7,1006.76,Hot_Dry
34.65,694.8,935.32,Unstable
32.78,95.3,1004.55,Hot_Dry
29.6,207.6,998.88,Unstable
29.15,279.4,995.0,Hot_Dry
22.67,608.3,945.0,Cool_Humid
23.17,724.3,945.0,Cool_Humid
31.23,211.0,995.0,Hot_Dry
29.42,185.8,995.0,Hot_Dry
31.32,81.4,1005.5,Hot_Dry
21.62,306.1,975.8,Cool_Humid
23.14,449.8,958.47,Cool_Humid
37.3,17.0,1014.93,Unstable
15.0,965.6,930.82,Unstable
28.76,961.6,910.4,Unstable
24.54,660.7,934.81,Unstable
21.16,398.1,967.38,Cool_Humid
31.77,132.3,998.3,Hot_Dry
30.89,36.8,1009.91,Hot_Dry
32.11,764.7,924.76,Unstable
15.0,115.0,1013.5,Unstable
33.25,570.8,939.37,Unstable
15.73,842.3,904.91,Unstable
23.29,310.2,977.31,Cool_Humid
32.09,272.4,970.99,Unstable
32.07,162.8,995.0,Hot_Dry
25.32,393.0,957.76,Unstable
21.73,427.4,962.61,Cool_Humid
32.47,219.9,995.0,Hot_Dry
22.45,589.8,945.0,Cool_Humid
40.0,695.2,923.28,Unstable
40.0,700.0,960.16,Unstable
30.43,178.1,995.0,Hot_Dry
19.09,802.6,918.51,Unstable
15.0,548.7,946.16,Unstable
22.17,625.5,945.0,Cool_Humid
23.53,592.2,945.73,Cool_Humid
28.3,837.7,922.11,Unstable
31.96,121.6,1003.47,Hot_Dry
24.43,509.0,956.31,Cool_Humid
28.98,43.0,1014.04,Hot_Dry
22.21,654.4,945.0,Cool_Humid
32.54,116.5,1001.83,Hot_Dry
22.92,383.1,967.15,Cool_Humid
31.68,203.4,995.0,Hot_Dry
31.04,52.6,1013.47,Hot_Dry
38.72,698.3,931.76,Unstable
25.82,396.8,968.45,Cool_Humid
31.1,300.0,995.0,Hot_Dry
21.7,376.7,967.68,Cool_Humid
23.56,200.0,988.95,Cool_Humid
33.93,97.8,1002.28,Hot_Dry
28.34,218.8,995.0,Hot_Dry
34.97,157.0,996.95,Hot_Dry
28.79,483.7,954.93,Unstable
33.62,70.9,1008.7,Hot_Dry
22.74,424.8,965.2,Cool_Humid
35.0,218.4,995.0,Hot_Dry
25.81,427.5,960.85,Cool_Humid
30.11,243.6,995.0,Hot_Dry
33.48,96.7,1005.91,Hot_Dry
21.84,528.7,948.62,Cool_Humid
25.99,546.6,951.01,Cool_Humid
32.51,300.0,995.0,Hot_Dry
32.86,300.0,995.0,Hot_Dry
32.34,245.3,995.0,Hot_Dry
28.08,55.4,1001.56,Unstable
35.0,19.3,1017.57,Hot_Dry
37.84,10.4,1016.34,Unstable
29.84,193.9,996.38,Hot_Dry
33.61,125.6,1002.59,Hot_Dry
20.87,842.8,921.84,Unstable
24.28,231.0,986.63,Cool_Humid
30.83,151.2,999.2,Hot_Dry
25.44,484.1,945.71,Unstable
23.33,268.2,981.9,Cool_Humid
30.48,19.5,1012.04,Hot_Dry
30.97,76.5,1007.98,Hot_Dry
39.72,101.9,1012.43,Unstable
25.21,784.5,941.59,Unstable
24.47,568.6,946.52,Cool_Humid
20.69,516.1,952.1,Cool_Humid
35.0,146.3,995.82,Hot_Dry
24.02,577.4,945.0,Cool_Humid
35.0,181.8,995.0,Hot_Dry
36.35,429.9,967.65,Unstable
40.0,401.3,965.25,Unstable
30.65,207.7,995.0,Hot_Dry
28.56,642.4,930.25,Unstable
40.0,202.7,980.95,Unstable
31.74,300.0,995.0,Hot_Dry
15.0,593.9,947.04,Unstable
21.28,512.4,950.04,Cool_Humid
25.86,895.9,900.0,Unstable
29.98,54.5,1005.17,Hot_Dry
20.57,757.1,925.96,Unstable
34.19,136.9,992.86,Unstable
30.63,343.0,987.18,Unstable
31.9,151.7,1000.4,Hot_Dry
21.73,540.7,950.52,Cool_Humid
34.16,108.1,1003.29,Hot_Dry
23.84,676.0,945.0,Cool_Humid
29.93,271.4,995.0,Hot_Dry
23.59,627.0,945.0,Cool_Humid
31.91,0.0,1013.83,Hot_Dry
20.82,347.1,971.97,Cool_Humid
21.35,488.9,956.28,Cool_Humid
20.42,511.8,955.1,Cool_Humid
22.45,800.0,945.0,Cool_Humid
35.0,144.8,1000.25,Hot_Dry
29.21,180.3,995.0,Hot_Dry
31.28,174.9,998.23,Hot_Dry
34.87,90.0,1007.83,Hot_Dry
18.92,669.7,900.83,Unstable
23.62,411.4,962.04,Unstable
21.44,528.6,952.85,Cool_Humid
20.53,336.9,974.79,Cool_Humid
30.68,228.6,995.0,Hot_Dry
20.6,585.8,945.0,Cool_Humid
26.0,332.3,972.11,Cool_Humid
25.03,519.4,948.68,Cool_Humid
30.94,0.0,1015.96,Hot_Dry
31.83,173.5,995.63,Hot_Dry
30.72,149.7,998.76,Hot_Dry
23.62,565.9,945.0,Cool_Humid
23.93,185.0,991.97,Unstable
32.75,131.1,999.91,Hot_Dry
33.21,108.1,1005.36,Hot_Dry
33.74,95.9,1007.09,Hot_Dry
40.0,12.2,1019.42,Unstable
19.66,818.9,912.9,Unstable
15.0,872.9,913.74,Unstable
24.94,724.7,945.0,Cool_Humid
32.26,86.4,1006.33,Hot_Dry
24.1,593.6,945.0,Cool_Humid
20.0,484.4,959.59,Cool_Humid
31.88,199.4,995.0,Hot_Dry
34.44,710.6,931.65,Unstable
23.16,514.6,936.2,Unstable
37.33,403.5,963.47,Unstable
24.69,640.1,945.0,Cool_Humid
40.0,443.2,985.24,Unstable
34.25,0.0,1012.61,Hot_Dry
20.83,486.2,951.02,Cool_Humid
19.85,464.1,947.81,Unstable
28.31,178.5,995.23,Hot_Dry
29.14,300.0,995.0,Hot_Dry
35.0,158.1,1001.96,Hot_Dry
24.71,420.7,960.82,Cool_Humid
33.61,278.5,995.0,Hot_Dry
21.76,286.3,999.46,Unstable
32.43,244.1,995.0,Hot_Dry
23.69,709.0,945.0,Cool_Humid
24.75,445.8,961.06,Cool_Humid
21.9,685.4,945.0,Cool_Humid
23.38,935.9,908.89,Unstable
25.01,333.3,974.85,Cool_Humid
38.33,964.8,912.68,Unstable
24.57,700.9,945.0,Cool_Humid
22.79,200.0,991.7,Cool_Humid
32.47,273.1,995.0,Hot_Dry
24.05,314.2,973.34,Unstable
23.99,675.7,945.0,Cool_Humid
28.36,917.0,908.71,Unstable
30.29,219.3,997.04,Hot_Dry
32.06,0.0,1017.41,Hot_Dry
26.0,708.5,945.0,Cool_Humid
25.63,374.4,968.22,Cool_Humid
40.0,603.9,956.33,Unstable
40.0,632.4,978.39,Unstable
23.12,351.9,975.71,Cool_Humid
21.56,503.9,954.57,Cool_Humid
22.23,408.9,963.72,Cool_Humid
40.0,844.1,900.0,Unstable
29.11,161.2,996.4,Hot_Dry
22.4,533.8,948.22,Cool_Humid
30.45,252.1,995.0,Hot_Dry
21.29,541.7,949.94,Cool_Humid
29.68,169.0,998.93,Unstable
30.12,110.2,1002.75,Hot_Dry
16.78,446.5,962.33,Unstable
29.15,3.8,1015.63,Hot_Dry
22.96,475.9,958.23,Cool_Humid
30.67,205.8,998.18,Hot_Dry
19.22,564.1,944.6,Unstable
22.88,214.1,990.6,Unstable
23.09,413.0,965.62,Cool_Humid
31.84,563.1,950.84,Unstable
35.05,51.4,1030.59,Unstable
31.72,95.8,1000.26,Hot_Dry
29.96,241.2,995.0,Hot_Dry
38.9,386.6,968.62,Unstable
20.8,794.7,945.0,Cool_Humid
23.3,570.0,948.51,Cool_Humid
33.46,207.1,995.0,Hot_Dry
29.57,40.4,1012.33,Hot_Dry
28.19,49.7,1007.75,Hot_Dry
24.13,137.8,1000.37,Unstable
36.58,816.0,933.01,Unstable
15.0,828.6,903.08,Unstable
30.99,129.3,998.29,Hot_Dry
23.98,394.0,965.02,Cool_Humid
22.02,100.1,1000.22,Unstable
24.81,687.5,949.72,Unstable
23.1,464.2,957.57,Cool_Humid
28.38,650.8,967.54,Unstable
31.93,119.5,1000.07,Hot_Dry
29.51,42.6,1012.02,Hot_Dry
30.98,189.1,995.0,Hot_Dry
28.84,685.0,939.77,Unstable
35.0,17.7,1019.86,Hot_Dry
24.2,542.2,949.26,Cool_Humid
23.38,390.4,967.31,Cool_Humid
40.0,241.3,976.94,Unstable
32.95,427.0,987.96,Unstable
28.32,170.2,996.99,Hot_Dry
20.78,662.4,945.0,Cool_Humid
20.87,511.5,944.45,Unstable
23.28,269.5,980.52,Cool_Humid
22.24,490.5,957.59,Cool_Humid
33.24,300.0,995.0,Hot_Dry
24.23,361.3,971.29,Cool_Humid
23.03,338.0,972.08,Cool_Humid
24.3,740.0,945.0,Cool_Humid
29.41,321.5,958.6,Unstable
20.15,223.0,969.32,Unstable
32.04,99.6,1005.13,Hot_Dry
33.83,157.5,998.14,Hot_Dry
30.49,219.8,995.0,Hot_Dry
21.8,671.0,945.0,Cool_Humid
21.82,416.7,965.73,Cool_Humid
20.0,382.1,968.8,Cool_Humid
22.59,200.0,988.33,Cool_Humid
22.64,363.4,971.86,Cool_Humid
35.66,700.4,931.06,Unstable
30.48,295.9,995.0,Hot_Dry
24.87,693.6,945.0,Cool_Humid
32.2,346.6,974.64,Unstable
31.16,72.3,1010.31,Hot_Dry
40.0,826.9,900.0,Unstable
31.13,83.0,1004.87,Hot_Dry
34.62,699.1,930.31,Unstable
22.04,438.4,960.83,Cool_Humid
23.02,542.0,947.52,Cool_Humid
22.48,755.0,945.0,Cool_Humid
35.93,55.6,1020.15,Unstable
20.0,597.6,945.61,Cool_Humid
21.8,544.7,950.5,Cool_Humid
23.38,290.6,974.2,Unstable
35.2,658.2,915.51,Unstable
30.62,72.2,985.79,Unstable
30.95,129.3,993.1,Unstable
32.61,291.7,995.0,Hot_Dry
28.66,56.0,1009.62,Hot_Dry
30.1,502.9,979.54,Unstable
24.19,332.2,971.27,Cool_Humid
22.38,556.9,946.64,Cool_Humid
24.56,533.7,954.14,Cool_Humid
32.87,157.7,1002.3,Hot_Dry
31.56,197.0,995.0,Hot_Dry
22.04,468.3,960.23,Cool_Humid
31.52,158.5,995.0,Hot_Dry
24.37,504.4,952.15,Cool_Humid
28.16,662.4,927.0,Unstable
31.55,83.5,1008.3,Hot_Dry
38.3,924.2,900.0,Unstable
22.68,429.5,965.86,Cool_Humid
20.77,684.2,945.0,Cool_Humid
39.6,853.4,907.84,Unstable
25.31,502.9,953.5,Cool_Humid
27.81,964.8,901.44,Unstable
23.72,381.4,964.89,Cool_Humid
26.0,9.5,1017.55,Unstable
20.0,522.9,956.43,Cool_Humid
28.96,117.8,970.67,Unstable
22.92,502.8,953.79,Cool_Humid
29.35,176.4,995.84,Hot_Dry
24.95,425.1,966.96,Cool_Humid
23.32,272.1,983.53,Cool_Humid
17.71,224.6,978.34,Unstable
40.0,330.3,977.62,Unstable
30.09,144.1,1004.59,Hot_Dry
23.21,254.9,984.01,Cool_Humid
31.96,261.0,995.0,Hot_Dry
31.16,62.4,1009.07,Hot_Dry
31.65,648.2,951.91,Unstable
24.2,425.2,964.23,Cool_Humid
31.08,166.0,995.0,Hot_Dry
21.01,624.4,945.0,Cool_Humid
30.12,0.0,1020.73,Hot_Dry
32.81,69.6,1007.87,Hot_Dry
20.0,800.0,945.0,Cool_Humid
15.0,954.6,900.0,Unstable
22.48,589.0,945.0,Cool_Humid
30.57,191.2,995.0,Hot_Dry
19.93,872.0,904.78,Unstable
23.29,233.7,991.21,Unstable
34.58,31.8,1001.98,Unstable
24.6,520.1,957.85,Cool_Humid
28.75,86.6,1005.29,Hot_Dry
35.0,17.2,1017.51,Hot_Dry
31.58,118.3,1002.31,Hot_Dry
29.67,128.7,999.45,Hot_Dry
33.1,223.7,995.0,Hot_Dry
31.7,157.3,1018.86,Unstable
24.71,445.2,958.21,Cool_Humid
26.0,385.4,966.39,Cool_Humid
33.08,124.7,1001.66,Hot_Dry
20.72,545.9,965.2,Unstable
22.02,478.0,956.63,Cool_Humid
33.73,934.1,900.0,Unstable
33.87,183.8,995.0,Hot_Dry
20.25,780.7,945.0,Cool_Humid
33.34,67.5,1012.97,Hot_Dry
24.79,767.3,945.0,Cool_Humid
33.3,249.9,995.0,Hot_Dry
22.68,658.7,945.0,Cool_Humid
25.95,418.5,958.67,Cool_Humid
31.26,161.4,995.0,Hot_Dry
39.8,329.7,963.04,Unstable
25.38,295.1,977.02,Cool_Humid
20.86,427.1,961.95,Cool_Humid
29.72,180.4,995.0,Hot_Dry
22.48,44.8,1008.96,Unstable
30.98,259.9,995.0,Hot_Dry
23.21,695.8,945.0,Cool_Humid
29.39,120.1,1001.75,Hot_Dry
29.75,159.6,995.55,Hot_Dry
24.46,479.1,953.19,Cool_Humid
23.27,778.3,945.0,Cool_Humid
34.31,60.2,1010.62,Hot_Dry
24.62,477.5,956.85,Cool_Humid
24.05,982.0,915.96,Unstable
23.15,406.3,965.45,Cool_Humid
22.82,425.9,960.34,Cool_Humid
21.7,350.4,974.07,Cool_Humid
29.16,108.9,1004.6,Hot_Dry
31.65,274.2,995.0,Hot_Dry
32.97,909.1,919.6,Unstable
30.82,183.8,997.39,Hot_Dry
20.0,775.1,945.0,Cool_Humid
23.86,458.1,956.77,Cool_Humid
32.34,323.1,961.41,Unstable
30.3,263.3,995.0,Hot_Dry
22.17,99.0,1002.42,Unstable
27.57,136.8,1004.08,Unstable
34.19,266.9,995.0,Hot_Dry
29.82,88.8,1005.16,Hot_Dry
34.64,251.5,995.0,Hot_Dry
22.78,571.0,948.21,Cool_Humid
25.15,522.0,953.75,Cool_Humid
22.84,389.8,962.99,Cool_Humid
32.81,68.0,1009.16,Hot_Dry
24.58,321.1,974.53,Cool_Humid
23.81,621.8,927.24,Unstable
24.5,845.1,937.15,Unstable
21.76,549.1,945.0,Cool_Humid
38.04,185.8,982.37,Unstable
40.0,232.4,989.23,Unstable
21.7,527.5,953.43,Cool_Humid
34.42,176.6,995.0,Hot_Dry
22.7,532.5,949.72,Cool_Humid
23.14,870.9,923.49,Unstable
29.88,521.4,973.36,Unstable
33.58,174.8,995.0,Hot_Dry
24.02,408.1,962.89,Cool_Humid
29.13,950.6,900.0,Unstable
40.0,341.3,974.29,Unstable
32.45,331.1,962.18,Unstable
22.72,660.8,945.0,Cool_Humid
33.31,78.8,990.99,Unstable
33.55,210.4,981.58,Unstable
17.99,568.0,937.52,Unstable
21.88,407.4,966.85,Cool_Humid
21.04,659.3,945.0,Cool_Humid
31.68,109.8,1001.13,Hot_Dry
23.01,577.0,945.0,Cool_Humid
27.28,678.1,916.6,Unstable
24.13,618.9,945.0,Cool_Humid
23.88,634.2,945.0,Cool_Humid
29.31,76.5,1008.77,Hot_Dry
25.57,224.9,983.87,Cool_Humid
19.06,620.2,934.66,Unstable
19.55,762.0,909.38,Unstable
25.14,653.2,945.0,Cool_Humid
24.27,437.0,959.16,Cool_Humid
31.43,57.8,1010.78,Hot_Dry
18.14,505.6,952.12,Unstable
20.0,506.6,956.64,Cool_Humid
29.97,157.4,995.0,Hot_Dry
19.26,14.4,1012.66,Unstable
22.98,558.2,947.45,Cool_Humid
22.07,695.1,945.0,Cool_Humid
26.0,200.0,989.99,Cool_Humid
31.33,223.9,995.0,Hot_Dry
34.5,733.6,931.97,Unstable
33.11,251.1,995.0,Hot_Dry
18.39,665.0,945.45,Unstable
20.84,535.3,948.81,Cool_Humid
21.13,798.1,945.0,Cool_Humid
22.17,592.7,945.0,Cool_Humid
33.9,160.0,996.32,Hot_Dry
32.05,227.5,995.0,Hot_Dry
24.04,730.1,923.74,Unstable
36.22,149.3,987.68,Unstable
30.56,166.8,995.0,Hot_Dry
25.49,606.1,945.0,Cool_Humid
29.1,52.6,1005.91,Hot_Dry
33.51,161.2,995.0,Hot_Dry
